491201888297959424, 50791, 3256, 758, 1278
499043431708901376, 51000, 1149, 332, 57
247753704474681344, 52365, 986, 348, 98
306257672221507584, 52815, 943, 358, 75
495370820860788736, 53966, 941, 345, 77
304660, 55321, 891, 340, 54
304692, 55371, 899, 331, 66
309915, 55469, 890, 335, 34
494766441409560576, 55898, 877, 321, 73
496331590188670976, 56265, 1073, 344, 57
303994, 57976, 933, 374, 75
304909, 58117, 843, 331, 27
304690, 58528, 903, 341, 59
449263684271751168, 58972, 953, 347, 67
493224156989497344, 62139, 1115, 519, 58
499038310547603456, 62404, 946, 361, 45
490424989539909632, 62482, 907, 338, 25
489045084663201792, 62590, 955, 346, 69
445747355447205888, 62637, 1003, 360, 69
494137957511340032, 62897, 937, 340, 60
303790, 67664, 952, 324, 80
305828, 69833, 953, 351, 54
449411206952787968, 70691, 1015, 367, 81
495747068971720704, 70701, 967, 368, 44
489709862335291392, 70983, 1004, 343, 85
494802517331288064, 71014, 961, 347, 58
499802183080886272, 72031, 984, 344, 89
326628322823905280, 73012, 1025, 339, 74
457854338564374528, 73310, 928, 359, 15
249885176727871488, 73479, 1019, 377, 101
322447695459401728, 73550, 1018, 366, 109
246807541818859520, 73566, 967, 352, 77
493418289519665152, 74049, 953, 346, 68
477460351055577088, 74290, 1002, 356, 112
307181, 74448, 926, 333, 61
489815692300795904, 74759, 897, 331, 34
324350843560148992, 74790, 987, 335, 79
246803186982068224, 74870, 960, 342, 62
464972452305321984, 75584, 1000, 332, 82
454849916850675712, 75792, 939, 345, 21
499797477063401472, 75910, 936, 357, 43
378864445230686208, 76844, 1036, 436, 53
494284986480861184, 78345, 944, 331, 69
310975, 78713, 951, 340, 61
490560886214246400, 79949, 926, 329, 59
320281273396379648, 80446, 997, 344, 91
489823688892366848, 81756, 903, 342, 20
459331641446252544, 82075, 974, 347, 63
489813058135269376, 82530, 956, 337, 70
449260256829128704, 83019, 988, 353, 82
303591, 83212, 973, 375, 57
465933127865352192, 84698, 999, 353, 86
460827453959454720, 84884, 968, 340, 81
324351557715902464, 85070, 924, 328, 40
489635547849957376, 85460, 908, 324, 44
331272966576807936, 86589, 1003, 359, 81
488903791026905088, 86718, 1000, 359, 77
498475556778549248, 86869, 1155, 352, 36
489049935090565120, 87397, 994, 348, 86
489045639980662784, 87607, 941, 343, 55
495857614190551040, 88187, 1040, 360, 128
494103745227923456, 88201, 1005, 373, 90
494102705116037120, 88326, 915, 350, 22
302714, 88327, 937, 343, 53
464949167760883712, 88469, 908, 328, 38
324352816275537920, 89430, 995, 336, 88
246226489702359040, 89501, 972, 348, 82
498455266170249216, 89622, 1166, 579, 41
265041452919169024, 90224, 982, 350, 82
490327184108429312, 90581, 976, 355, 70
494187098069278720, 90667, 949, 350, 44
305629, 90674, 944, 350, 35
313660, 91096, 962, 342, 81
464949859997204480, 91326, 975, 354, 88
464977446706364416, 91517, 934, 338, 71
265042195948511232, 92223, 996, 341, 98
490562013315997696, 92632, 895, 323, 27
445917823076679680, 94120, 991, 337, 94
496358870143213568, 94211, 1222, 533, 71
494105378204688384, 94261, 3245, 2425, 67
498449815898693632, 94658, 1733, 662, 57
464954413065183232, 95159, 1209, 353, 83
326716478881538048, 95464, 999, 367, 55
488897204853940224, 95944, 1009, 371, 72
246254657012244480, 95953, 969, 359, 49
246308722438053888, 97319, 1021, 354, 73
488916896138149888, 97695, 981, 356, 74
321743178308788224, 97998, 1076, 368, 69
489820656955826176, 98229, 1052, 429, 67
304771, 99056, 1025, 393, 79
305162024764055552, 99988, 1079, 416, 91
465127724852191232, 100351, 992, 394, 37
493462271788326912, 100837, 1091, 370, 132
489717478537052160, 100917, 994, 407, 25
252075215926861824, 101111, 1007, 402, 57
493263204063920128, 101314, 963, 364, 33
489722241076969472, 101657, 1011, 390, 76
307461, 102170, 1057, 358, 98
490557736057053184, 104387, 1046, 436, 34
489826896285024256, 104421, 993, 373, 45
491274469537488896, 104747, 1740, 402, 55
245408732610043904, 105570, 1085, 399, 75
489732959671164928, 106176, 1088, 371, 164
302718, 106361, 935, 367, 39
323864278132080640, 106585, 1411, 389, 83
320296506580025344, 106604, 1125, 389, 88
498468332870049792, 106818, 1001, 379, 36
460737742586781696, 106970, 1026, 409, 49
