465907087176638464, 203813, 18215, 409, 313
312808830205444096, 204112, 23477, 420, 710
434573150181670912, 204545, 17742, 464, 460
287400050475147264, 204645, 19916, 410, 302
251271115899412480, 206021, 21519, 443, 352
287613371820285952, 206456, 24008, 445, 332
490489360672628736, 207087, 23892, 443, 647
489620477287866368, 207977, 18658, 408, 34
465977431619026944, 208065, 31266, 432, 203
307134, 209551, 19555, 457, 389
494177218973417472, 209636, 15152, 423, 697
488984471584915456, 211702, 18004, 433, 240
496164405189287936, 212756, 17475, 463, 528
499792477788585984, 213289, 11316, 443, 645
326001088434020352, 213838, 14738, 441, 290
438887932443508736, 213954, 14498, 482, 420
494809373323837440, 214342, 13052, 443, 374
305044, 214918, 19980, 459, 292
436074611826769920, 215233, 20770, 466, 279
470084305763180544, 218565, 23157, 474, 308
496230510633164800, 218648, 26911, 466, 99
493264058561077248, 218713, 26868, 481, 352
490470360702001152, 219105, 21678, 475, 507
452317542636077056, 219521, 19874, 498, 51
459409848690294784, 222763, 20320, 432, 924
499773787617632256, 223415, 11810, 439, 350
323839286564626432, 223730, 9749, 449, 444
301982510387044352, 224556, 10783, 526, 931
287032471076216832, 225027, 12251, 495, 452
494865429651537920, 225435, 13701, 487, 730
489732184295350272, 225899, 9739, 489, 605
449918484483153920, 226070, 14904, 485, 467
326589510160752640, 226071, 13562, 467, 342
325072007660052480, 228508, 13317, 477, 455
323788250332282880, 229901, 16315, 494, 414
446972970577960960, 230215, 17750, 453, 909
496189641938976768, 230584, 17353, 500, 392
286848839548149760, 231491, 15023, 475, 763
495416098263416832, 232010, 22579, 503, 473
323679, 232022, 24110, 451, 389
494878766674231296, 232690, 21957, 462, 344
241771763959078912, 232745, 17871, 479, 314
494800292018135040, 233372, 14464, 465, 384
449912868050051072, 234361, 21479, 448, 38
493456218350698496, 235982, 13345, 459, 290
488900795899584512, 236118, 23554, 437, 532
323854597544230912, 236205, 33153, 547, 255
452320738695725056, 237110, 50289, 489, 161
251135532019490816, 238627, 39058, 496, 514
325070858395590656, 239607, 36156, 491, 646
309374, 240114, 20906, 466, 579
466685881105784832, 240237, 22659, 498, 706
326773297322672128, 240289, 20065, 468, 90
496196998077104128, 241323, 23981, 456, 506
449720887910866944, 241388, 19679, 458, 632
498436787744555008, 242100, 16514, 478, 330
495024085869273088, 243617, 17388, 471, 302
306665, 244236, 22301, 461, 477
490446125040410624, 244549, 48038, 468, 277
287052076217802752, 245115, 42010, 493, 837
489038780766887936, 246497, 59494, 483, 762
444179643394695168, 246727, 39744, 495, 831
321756971201994752, 247096, 35277, 464, 431
494759477120090112, 248029, 40309, 464, 371
313451, 248054, 27612, 481, 973
326770465387331584, 251418, 32443, 705, 389
459194808787804160, 252716, 30896, 462, 467
490313455404859392, 252825, 42346, 491, 373
493434360893030400, 253421, 39180, 480, 423
493393033409085440, 254071, 30455, 462, 267
307040, 254804, 48550, 456, 356
317808172565807104, 258862, 50809, 472, 787
323855704714657792, 259633, 54100, 501, 233
302027, 260955, 42932, 480, 950
489040839884939264, 262201, 20995, 451, 371
489710993639751680, 263550, 34292, 486, 302
488996507802935296, 263963, 41359, 545, 286
490325290262740992, 264459, 58537, 493, 537
489060708202332160, 264769, 48523, 547, 150
323814162482348032, 265343, 37182, 496, 595
494268406791413760, 266447, 25124, 477, 59
494815229234921472, 268659, 19233, 478, 590
325851702299205632, 269635, 24991, 463, 384
489850504352907264, 271369, 26128, 481, 410
326564322199224320, 272384, 33534, 504, 142
494264592835289088, 274335, 35551, 510, 615
494186382076428288, 276868, 26806, 467, 411
489034688896180224, 278097, 36414, 465, 328
323856713990021120, 279035, 28493, 483, 474
455693705454559232, 280157, 34807, 483, 617
494969179837833216, 280413, 40445, 501, 594
464970491275264000, 285485, 28114, 498, 380
472909599901491200, 287082, 33328, 480, 156
489650993349271552, 288081, 21257, 475, 1054
450096447644246016, 288480, 23556, 520, 775
465682252223758336, 292495, 26399, 473, 369
498468108583845888, 292994, 26688, 477, 152
373684750130356224, 293439, 31616, 514, 72
312111948810428416, 293572, 30494, 512, 831
488906539545927680, 293630, 34733, 494, 27
498467026025594880, 294174, 24911, 508, 55
309950, 298547, 35283, 510, 977
477471040155426816, 301657, 47807, 520, 75
449395370552729600, 301856, 35217, 480, 506
288193777233829888, 303403, 47287, 576, 839
440560505090752512, 305150, 39879, 520, 640
327270170772914176, 307690, 31039, 470, 439
446230811763548160, 307886, 32807, 721, 516
470081827105677312, 308099, 44127, 486, 532
495044292373389312, 308211, 20148, 498, 339
302411, 309991, 16861, 519, 1292
493245158792380416, 310232, 31138, 473, 402
466697872042106880, 315726, 19962, 507, 626
496187966146748416, 317272, 40583, 544, 143
330971995183259648, 318274, 41963, 466, 822
465917843746070528, 319177, 49340, 617, 775
489098068319281152, 326315, 27859, 472, 546
301543109941010432, 327606, 31739, 526, 717
489728861643227136, 327638, 40181, 530, 593
470192497482539008, 328277, 49024, 484, 1010
490560203121500160, 329523, 49187, 516, 53
477450052856463360, 334449, 43000, 516, 1103
489833010800115712, 337727, 31877, 530, 19
494160752798605312, 341588, 41414, 1472, 68
490331777089413120, 342953, 40459, 719, 225
495087153403928576, 343034, 53865, 559, 577
464639433669353472, 344043, 17886, 508, 189
493436762677329920, 346615, 14999, 531, 302
496365749858738176, 349445, 43889, 575, 535
322497686806732800, 353900, 37748, 543, 453
245389942841155584, 359067, 20829, 561, 815
327428897975050240, 362144, 17681, 583, 543
325120992743530496, 363303, 26001, 564, 585
323825424708673536, 366802, 26743, 2488, 636
307038, 371924, 25391, 542, 768
499031377690247168, 377419, 20592, 598, 512
326762732600696832, 380356, 22824, 538, 494
446218913521352704, 381154, 25788, 573, 1286
307046, 381554, 23418, 584, 1002
307092, 382518, 27886, 542, 533
496344506229080064, 383183, 21731, 569, 454
321462747218845696, 391134, 20336, 540, 714
489796433927487488, 392864, 38504, 568, 385
433463126898262016, 401622, 27632, 560, 384
316554268591005696, 402188, 18891, 560, 446
493550622956601344, 408828, 19764, 536, 453
307154, 411638, 29033, 587, 393
244646750365687808, 418319, 22913, 563, 713
321762120473518080, 418645, 24739, 582, 335
320304394740441088, 426510, 34734, 571, 916
304899, 430376, 42319, 623, 1950
479562781570383872, 430879, 29444, 556, 600
496299942604718080, 431238, 25120, 561, 751
446209235357810688, 434798, 30392, 566, 1088
307034, 450738, 25157, 559, 1208
440584859358871552, 453416, 41225, 1883, 519
305638, 485066, 28480, 621, 1042
489822997075476480, 497256, 20780, 634, 76
373160605734944768, 515110, 26678, 599, 534
440540000405176320, 516417, 26995, 688, 1449
493431363358171136, 517700, 26684, 627, 551
307033, 522085, 32817, 620, 678
456269694400208896, 530239, 36365, 686, 1113
447865275736408064, 542599, 33944, 644, 477
494784694534021120, 552284, 32918, 681, 684
490331050107478016, 553730, 33848, 3311, 470
489003685087559680, 579335, 46437, 637, 316
325377602653003776, 581277, 35947, 645, 909
433467416169684992, 597754, 46591, 646, 461
322595405743276032, 608808, 37401, 642, 861
322967210190454784, 609342, 44534, 658, 738
479576276668006400, 632590, 55206, 670, 727
441883323829075968, 665868, 43462, 677, 1051
307463, 681121, 41559, 620, 772
321542871100432384, 700727, 38995, 613, 1168
265042752213884928, 828237, 45253, 800, 661
489729371511201792, 872634, 46774, 747, 423
474577420796567552, 1098193, 66869, 815, 901
